CensusTract,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
41051009803,Oregon,Multnomah,7900,3927,3973,29.1,55.8,3.7,0.2,4.4,2.4,4718,40833.0,8412.0,18334.0,2152.0,26.1,39.0,21.2,34.2,18.8,7.3,18.5,70.5,14.1,6.8,6.1,2.1,0.4,31.2,3013,82.0,11.2,6.7,0.0,11.9
41051009804,Oregon,Multnomah,3304,1566,1738,21.1,65.3,4.9,0.0,7.0,0.0,2125,39010.0,15656.0,17514.0,2692.0,27.6,38.2,15.6,22.7,26.4,9.2,26.0,69.7,20.1,5.3,0.0,1.9,2.9,32.4,1484,81.3,5.7,12.9,0.0,4.6
41051009903,Oregon,Multnomah,5923,2913,3010,1.2,78.3,0.4,0.2,12.4,0.7,4369,84764.0,5457.0,32261.0,2986.0,1.9,0.8,44.1,11.0,27.0,5.5,12.5,84.4,5.1,3.0,0.0,0.0,7.4,29.2,2930,74.5,16.3,9.2,0.0,5.2
41051009904,Oregon,Multnomah,3478,1632,1846,19.1,75.0,1.0,0.0,1.5,0.1,2295,51250.0,9566.0,27407.0,4300.0,22.7,39.9,31.4,20.6,25.8,13.7,8.5,76.4,7.6,5.9,1.9,1.4,6.8,31.2,1623,79.8,10.5,9.7,0.0,10.3
41051009905,Oregon,Multnomah,3183,1445,1738,5.5,80.0,0.6,3.3,3.1,2.0,2363,56250.0,14831.0,27723.0,3420.0,7.0,10.2,37.3,12.4,21.8,11.3,17.2,88.1,6.3,2.0,1.2,1.5,1.0,31.9,1671,82.7,15.3,2.0,0.0,7.0
41051009906,Oregon,Multnomah,3230,1428,1802,6.5,88.4,1.5,0.2,1.5,0.0,2410,74674.0,19891.0,37385.0,5595.0,10.1,11.7,38.4,19.2,25.2,5.5,11.7,77.4,6.3,4.0,0.6,3.1,8.5,30.1,1725,82.1,10.7,7.2,0.0,9.1
41051009907,Oregon,Multnomah,5091,2499,2592,10.9,78.8,0.5,2.4,1.7,0.0,3465,55033.0,8918.0,28001.0,3105.0,8.5,13.4,31.7,17.9,28.5,6.5,15.4,75.8,11.7,3.0,1.0,3.1,5.5,29.5,2358,83.1,10.4,6.0,0.5,9.5
41051010001,Oregon,Multnomah,5666,2611,3055,21.6,69.6,1.4,0.6,1.4,2.5,3692,28531.0,3828.0,18930.0,1911.0,27.0,35.5,24.1,25.7,24.4,9.0,16.7,58.3,12.1,14.5,9.4,0.8,4.9,24.4,2289,85.6,10.2,4.2,0.0,14.7
41051010002,Oregon,Multnomah,5408,2343,3065,12.2,74.0,1.4,1.3,5.3,0.0,3995,55000.0,7286.0,24742.0,2900.0,16.0,15.5,29.3,20.8,26.7,4.8,18.5,70.7,10.7,7.1,2.3,1.4,7.9,27.9,2579,79.9,13.5,6.6,0.0,10.6
41051010100,Oregon,Multnomah,9222,4300,4922,15.9,69.6,6.6,0.3,2.5,1.8,6323,45411.0,4506.0,25674.0,4554.0,18.6,27.3,22.8,20.5,25.5,14.0,17.2,71.3,15.6,9.0,1.0,0.8,2.3,26.8,3949,90.6,5.6,3.7,0.0,10.7
41051010200,Oregon,Multnomah,6101,3217,2884,19.5,66.2,1.4,1.7,8.1,0.0,4445,58221.0,9700.0,24539.0,2655.0,18.9,32.0,18.8,14.7,38.4,7.8,20.3,70.1,18.0,4.1,2.0,0.8,4.9,20.4,2816,85.0,8.5,6.5,0.0,9.1
41051010303,Oregon,Multnomah,5465,2786,2679,19.8,63.8,5.0,0.2,5.1,0.0,3524,43750.0,8056.0,23936.0,3115.0,16.8,19.7,31.2,16.2,24.8,9.9,17.9,76.0,7.6,3.9,7.1,3.0,2.4,24.8,2563,79.6,14.2,6.2,0.0,9.7
41051010304,Oregon,Multnomah,4679,2247,2432,32.4,47.5,4.4,4.7,3.8,2.1,2561,35880.0,5675.0,17257.0,3148.0,36.3,53.2,18.9,27.0,23.3,10.8,19.9,66.8,14.4,7.8,4.6,3.0,3.3,27.4,1958,86.2,11.3,2.5,0.0,9.1
41051010305,Oregon,Multnomah,4160,2197,1963,1.4,89.4,0.8,0.4,4.0,0.0,3026,69940.0,12787.0,27606.0,2998.0,13.2,25.6,25.6,16.8,30.8,10.5,16.3,71.6,10.3,4.3,0.5,8.1,5.2,25.6,2039,83.3,11.9,4.8,0.0,8.6
41051010306,Oregon,Multnomah,4896,2272,2624,5.9,83.7,3.8,0.9,3.4,0.0,3485,63857.0,11480.0,26079.0,3518.0,15.3,22.2,33.7,17.1,26.9,10.4,11.9,81.2,10.4,2.7,0.3,1.0,4.5,26.9,2156,77.1,16.8,6.1,0.0,16.6
41051010402,Oregon,Multnomah,6349,3262,3087,6.0,86.4,1.6,0.2,5.0,0.1,4642,72112.0,4591.0,29179.0,2911.0,5.8,1.0,32.3,16.5,34.0,5.7,11.5,73.2,11.0,4.9,2.6,1.7,6.6,25.0,3081,73.3,17.7,9.0,0.0,10.5
41051010405,Oregon,Multnomah,6034,3089,2945,18.6,70.5,3.9,0.0,3.2,0.1,3849,51199.0,5545.0,23037.0,2360.0,10.9,13.2,25.4,17.5,25.1,14.1,17.9,70.3,10.2,11.2,1.1,2.2,4.9,29.6,3127,85.8,7.0,7.2,0.0,13.2
41051010407,Oregon,Multnomah,5899,3143,2756,18.3,72.8,1.4,1.1,3.5,0.0,3804,65185.0,5911.0,26135.0,2991.0,20.8,33.2,28.9,23.1,21.6,8.2,18.2,72.1,16.7,4.8,0.7,3.5,2.2,25.7,2643,79.8,14.9,5.3,0.0,7.3
41051010408,Oregon,Multnomah,5927,3111,2816,19.8,73.0,0.3,0.4,1.5,0.0,3935,45267.0,10551.0,20179.0,2132.0,21.6,32.0,14.3,28.0,32.1,10.2,15.3,80.1,8.3,4.1,0.9,0.0,6.6,26.1,3005,85.6,9.1,5.3,0.0,13.4
41051010409,Oregon,Multnomah,8497,4527,3970,13.7,77.7,2.5,0.0,3.7,0.5,5546,72093.0,6822.0,24788.0,2037.0,7.6,7.4,30.7,21.5,28.0,5.8,14.0,77.0,15.3,2.1,1.1,1.8,2.7,27.4,4047,70.8,17.7,9.5,2.1,5.0
41051010410,Oregon,Multnomah,4828,2577,2251,15.3,70.5,1.0,0.2,3.5,0.0,3510,39779.0,8304.0,19037.0,2204.0,26.8,43.9,25.5,20.8,25.5,8.0,20.1,65.3,11.3,10.9,7.6,4.1,0.9,26.5,2415,84.1,13.6,2.3,0.0,10.9
41051010411,Oregon,Multnomah,3221,1372,1849,14.7,72.2,3.1,0.3,5.9,0.1,2277,40508.0,8947.0,21048.0,3440.0,14.5,9.9,20.4,33.0,11.9,6.7,28.0,69.6,15.2,0.9,7.5,0.9,5.8,25.9,1166,83.9,11.6,4.5,0.0,12.8
41051010500,Oregon,Multnomah,4186,1989,2197,8.3,82.3,2.0,2.6,0.6,0.0,3288,61618.0,16251.0,29735.0,4097.0,8.3,2.6,41.8,18.0,20.4,8.4,11.3,71.8,12.5,2.8,2.9,3.7,6.3,33.0,1829,84.3,9.4,6.3,0.0,9.9
41051010600,Oregon,Multnomah,2917,1960,957,7.8,71.1,10.6,0.8,4.3,0.0,2660,13048.0,1502.0,21216.0,3839.0,48.4,28.2,42.2,27.2,21.9,0.8,7.9,19.5,3.9,25.9,33.6,8.9,8.2,25.2,894,77.1,8.7,14.2,0.0,22.3
41051980000,Oregon,Multnomah,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,
41053005100,Oregon,Polk,2437,1152,1285,25.3,61.8,2.6,1.2,3.0,2.1,1424,31270.0,3286.0,15417.0,2991.0,31.4,44.7,20.2,18.1,23.3,19.1,19.3,63.6,23.0,0.7,2.8,3.4,6.6,27.5,1010,81.7,12.0,6.3,0.0,15.3
41053005201,Oregon,Polk,9018,4339,4679,15.4,77.3,0.5,0.4,3.3,0.4,6193,69032.0,8029.0,27830.0,2366.0,7.7,8.3,40.4,16.1,32.9,4.5,6.0,80.3,7.6,0.2,0.0,0.3,11.5,19.4,3653,66.7,26.7,6.6,0.0,9.8
41053005202,Oregon,Polk,9817,4866,4951,12.5,76.7,1.5,0.8,2.9,1.2,7111,58425.0,6053.0,28829.0,2951.0,6.6,4.5,46.7,19.1,17.4,7.6,9.2,83.9,5.2,0.0,2.3,4.6,4.0,21.5,4722,67.3,25.3,6.9,0.5,6.0
41053005300,Oregon,Polk,9013,4210,4803,11.7,83.3,0.4,0.5,2.4,0.0,6589,70585.0,8365.0,31147.0,2726.0,11.2,15.7,49.6,12.1,19.3,9.4,9.6,73.0,14.9,1.1,2.5,1.1,7.4,22.3,4165,67.5,24.1,8.4,0.0,9.3
41053020202,Oregon,Polk,5948,2542,3406,6.0,90.9,0.0,0.0,2.7,0.0,4481,40691.0,7738.0,22818.0,2766.0,22.2,35.8,21.8,13.3,38.6,13.2,13.1,78.4,12.0,0.5,2.8,2.0,4.3,23.0,2339,71.4,17.4,11.2,0.0,13.8
41053020203,Oregon,Polk,3034,1503,1531,3.3,89.6,0.5,0.9,0.1,0.0,2182,36667.0,7070.0,18218.0,3851.0,31.9,40.3,18.0,22.3,28.4,18.2,13.0,73.5,9.9,0.0,5.2,4.9,6.5,26.8,1021,73.5,14.6,11.2,0.8,23.5
41053020204,Oregon,Polk,5157,2475,2682,8.4,85.8,0.2,0.7,1.6,0.4,3773,58676.0,4057.0,24257.0,2552.0,10.3,15.9,32.0,20.3,22.4,13.0,12.3,73.7,18.9,1.2,0.2,0.0,6.1,30.8,1961,69.3,21.4,9.3,0.0,10.9
41053020302,Oregon,Polk,9460,4692,4768,28.1,66.1,0.4,0.1,0.4,0.4,6153,50472.0,2878.0,18937.0,2063.0,21.0,24.7,40.0,14.4,20.0,11.7,13.9,70.7,23.8,0.2,1.4,1.1,2.8,31.2,4019,72.4,21.2,6.4,0.0,13.2
41053020303,Oregon,Polk,4405,1940,2465,10.5,76.1,1.0,0.5,3.0,0.0,3694,26730.0,5108.0,15086.0,1802.0,41.3,46.4,32.4,21.2,32.7,3.5,10.1,62.3,5.1,2.4,19.5,5.6,5.0,20.5,1904,60.9,33.6,5.5,0.0,11.2
41053020304,Oregon,Polk,6973,3547,3426,14.6,79.1,1.6,0.5,3.1,0.0,5049,39556.0,10781.0,20034.0,2765.0,25.9,12.3,24.0,15.4,37.9,11.4,11.3,79.9,6.5,0.3,4.5,4.4,4.5,25.5,2958,76.2,21.0,2.8,0.0,9.1
41053020400,Oregon,Polk,5778,2628,3150,2.5,82.9,0.3,7.4,0.6,0.1,4458,45586.0,4028.0,22282.0,1869.0,16.2,24.5,29.4,21.4,22.8,13.5,12.8,78.5,11.0,0.4,2.3,1.6,6.2,28.3,2276,65.3,26.5,7.4,0.7,13.1
41053020500,Oregon,Polk,6224,3277,2947,7.2,89.9,0.0,0.2,0.8,0.1,4771,65352.0,2560.0,27215.0,2724.0,6.0,4.5,33.0,16.9,22.4,12.0,15.7,78.4,9.3,0.3,4.4,0.0,7.6,30.5,2659,71.9,23.4,4.6,0.1,7.9
41055950100,Oregon,Sherman,1795,903,892,7.1,85.0,0.6,3.2,0.2,0.0,1420,38362.0,5362.0,26178.0,2810.0,21.6,28.7,35.0,17.8,15.8,16.2,15.1,72.8,11.9,0.6,5.4,1.4,7.9,22.5,746,71.7,17.4,10.2,0.7,7.9
41057960100,Oregon,Tillamook,3355,1839,1516,13.9,82.4,0.4,0.0,1.5,0.5,2639,43665.0,6223.0,26730.0,3904.0,17.6,41.7,27.1,17.2,22.2,15.0,18.5,72.4,15.4,0.0,7.5,0.4,4.4,20.4,1374,78.7,13.0,8.3,0.0,5.6
41057960200,Oregon,Tillamook,2303,1132,1171,4.2,90.9,0.3,3.1,0.0,0.0,1928,36141.0,4524.0,20780.0,2006.0,17.7,33.6,31.6,27.8,25.0,6.7,8.9,77.4,8.7,0.0,5.2,0.1,8.6,16.4,795,63.0,20.6,16.4,0.0,9.2
41057960300,Oregon,Tillamook,2615,1368,1247,4.2,87.6,0.0,0.4,2.6,0.0,2003,44592.0,4180.0,21331.0,1934.0,8.9,3.4,27.1,16.2,16.5,15.3,24.8,84.5,7.8,0.8,1.8,0.7,4.5,19.5,967,74.0,18.0,8.0,0.0,11.4
41057960400,Oregon,Tillamook,7705,3826,3879,10.9,82.9,0.3,1.7,0.1,0.6,5658,41087.0,8476.0,21352.0,3427.0,18.6,20.5,23.2,14.9,19.9,15.8,26.1,76.0,9.6,1.8,5.1,4.3,3.1,18.3,3018,73.2,15.7,11.1,0.0,7.6
41057960500,Oregon,Tillamook,2273,1046,1227,21.8,72.6,0.0,0.6,1.2,0.0,1559,34333.0,8688.0,19082.0,3985.0,30.8,38.1,14.1,26.6,21.5,15.0,22.9,72.6,10.7,1.0,9.0,4.4,2.3,13.4,922,78.5,15.3,6.2,0.0,9.2
41057960600,Oregon,Tillamook,2570,1217,1353,8.4,88.5,0.0,0.0,2.4,0.2,2132,59350.0,5222.0,28236.0,3976.0,14.1,4.1,30.6,16.1,18.7,23.2,11.4,80.3,9.1,0.0,1.9,0.0,8.6,22.2,1155,73.7,20.1,5.8,0.4,6.9
41057960700,Oregon,Tillamook,2384,1240,1144,2.7,95.9,0.0,0.5,0.1,0.8,1947,50329.0,11334.0,21421.0,2269.0,13.4,15.5,22.3,25.0,18.8,20.3,13.7,71.1,15.9,0.0,0.9,4.6,7.5,27.4,1069,74.5,17.5,8.0,0.0,7.9
41057960800,Oregon,Tillamook,2225,1207,1018,11.3,87.2,0.7,0.0,0.0,0.0,1841,33804.0,5377.0,20432.0,3153.0,17.8,26.0,40.5,13.4,24.2,10.7,11.2,82.1,4.4,0.0,9.6,0.0,3.9,21.7,447,67.1,14.1,18.8,0.0,3.9
41057990100,Oregon,Tillamook,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,
41059940000,Oregon,Umatilla,2842,1278,1564,7.1,45.4,0.0,35.4,1.0,0.1,2076,48125.0,3450.0,21325.0,1458.0,22.0,31.0,32.9,23.0,25.5,9.5,9.2,74.6,11.3,2.3,5.8,2.2,3.8,17.9,1114,52.6,37.0,10.4,0.0,9.9
41059950100,Oregon,Umatilla,4305,2138,2167,5.7,89.8,0.2,0.5,1.0,0.3,3488,51875.0,2915.0,24791.0,1697.0,7.9,8.3,33.3,21.4,20.8,11.0,13.5,76.7,10.9,1.9,5.1,0.7,4.7,24.1,1858,65.1,23.1,11.1,0.6,8.1
41059950200,Oregon,Umatilla,7708,3964,3744,46.8,50.4,0.2,0.1,1.8,0.0,4220,35876.0,6062.0,17218.0,3663.0,31.8,46.0,18.8,24.6,21.7,17.9,17.1,75.6,11.2,0.0,6.9,0.8,5.5,16.8,3301,82.0,13.9,3.2,0.8,11.3
41059950300,Oregon,Umatilla,2773,1479,1294,2.7,90.3,0.2,3.3,0.0,0.1,2114,62560.0,15780.0,25831.0,3130.0,16.1,32.1,31.1,18.2,22.4,13.4,14.9,82.1,8.8,0.0,3.9,0.0,5.2,19.0,1311,61.7,26.9,11.2,0.2,6.4
41059950400,Oregon,Umatilla,6365,3783,2582,7.7,84.3,1.8,1.1,0.1,0.1,4821,57016.0,12303.0,21891.0,2412.0,10.5,12.9,38.8,23.6,22.5,9.4,5.7,79.3,10.4,0.0,5.7,2.1,2.5,15.1,2239,61.5,30.3,8.0,0.1,11.0
41059950500,Oregon,Umatilla,4503,2169,2334,5.4,87.7,0.6,0.2,0.3,0.0,3517,50458.0,6779.0,24337.0,1779.0,14.6,22.3,28.5,16.3,23.8,15.1,16.2,84.1,5.1,0.2,4.8,2.2,3.6,13.1,1955,66.7,21.4,11.4,0.6,9.4
41059950600,Oregon,Umatilla,6155,2815,3340,9.2,77.7,2.1,1.1,2.7,0.2,4641,48869.0,5656.0,25549.0,2910.0,14.4,18.8,30.2,25.5,20.2,6.1,17.9,83.1,7.4,0.3,5.6,1.5,2.1,14.2,2959,70.3,26.7,3.0,0.0,5.9
41059950700,Oregon,Umatilla,2525,1281,1244,11.8,82.1,1.7,0.7,0.0,0.2,1832,37389.0,11406.0,21627.0,3135.0,15.8,20.6,34.8,17.6,19.5,10.4,17.6,64.3,20.5,0.0,10.6,3.0,1.7,16.7,1265,67.4,17.9,14.6,0.0,9.8
41059950800,Oregon,Umatilla,8218,4856,3362,36.9,55.1,1.6,1.1,0.2,0.4,5655,52740.0,10505.0,15496.0,1842.0,12.7,16.3,26.0,19.3,19.3,10.3,25.2,81.6,11.1,0.0,1.3,2.1,4.0,23.1,2394,78.9,12.8,7.9,0.4,11.4
41059950900,Oregon,Umatilla,3800,2115,1685,44.5,52.2,0.5,0.8,0.3,0.2,2273,46694.0,4955.0,21652.0,3319.0,16.7,27.9,16.1,10.4,16.8,26.3,30.5,82.3,13.3,0.0,1.0,0.7,2.7,24.0,1901,88.1,7.3,4.7,0.0,7.1
41059951000,Oregon,Umatilla,6186,3168,3018,35.8,61.5,0.5,0.6,0.5,0.0,3591,39044.0,12446.0,18437.0,2163.0,26.0,42.5,29.4,17.9,20.2,11.0,21.5,82.9,13.5,0.7,0.0,0.6,2.3,18.9,2419,75.4,19.0,5.7,0.0,7.9
41059951100,Oregon,Umatilla,6049,2942,3107,27.0,72.2,0.0,0.1,0.7,0.0,3996,49954.0,6096.0,24667.0,4778.0,10.8,13.7,23.6,18.1,23.1,14.5,20.8,86.9,8.0,0.1,2.0,0.9,2.1,14.6,2902,82.6,12.7,4.7,0.0,2.3
41059951200,Oregon,Umatilla,9091,4913,4178,44.2,52.5,0.0,1.1,1.1,0.1,4856,55636.0,6398.0,20043.0,2114.0,22.1,29.6,24.1,17.8,22.1,17.2,18.7,82.0,12.7,1.1,3.1,0.2,0.9,17.8,4075,80.7,16.0,3.3,0.0,14.7
41059951300,Oregon,Umatilla,3942,1951,1991,22.8,72.8,0.2,0.2,0.2,0.3,2785,54970.0,7673.0,22656.0,2199.0,13.1,21.2,20.4,20.2,20.3,16.4,22.8,80.8,10.7,0.0,5.4,1.5,1.6,16.6,1831,77.8,15.7,5.7,0.8,9.6
41059951400,Oregon,Umatilla,2276,1152,1124,7.3,86.3,0.0,0.2,0.2,0.2,1762,38851.0,3368.0,22445.0,3266.0,14.2,22.3,29.9,20.8,21.1,6.8,21.4,75.5,8.7,0.6,6.3,0.6,8.4,24.2,926,72.5,20.3,7.2,0.0,12.6
41061970100,Oregon,Union,3068,1550,1518,2.5,94.1,0.0,0.7,0.4,0.0,2369,43371.0,4633.0,20538.0,2055.0,14.2,18.2,25.5,17.9,22.5,14.6,19.5,74.5,11.4,0.0,2.2,1.4,10.5,24.9,1102,68.3,19.0,12.3,0.4,11.2
41061970200,Oregon,Union,3339,1747,1592,4.2,90.8,0.5,0.3,0.6,0.5,2517,41163.0,4415.0,22653.0,7032.0,21.1,28.4,21.6,15.9,31.3,13.5,17.6,69.4,18.8,0.4,4.3,0.9,6.2,28.7,1249,67.0,17.2,15.3,0.5,4.4
41061970300,Oregon,Union,2456,1186,1270,2.5,93.7,0.2,0.8,0.0,0.0,1778,53867.0,4441.0,27557.0,2505.0,8.8,11.8,43.8,16.3,15.9,13.0,10.9,73.9,8.3,0.2,2.7,0.6,14.2,25.6,1043,65.0,22.0,13.0,0.0,6.8
41061970400,Oregon,Union,2907,1417,1490,10.1,84.4,0.2,1.6,3.5,0.2,2082,46797.0,10517.0,22132.0,1846.0,16.4,24.8,22.2,15.3,35.7,15.0,11.8,66.8,12.7,0.9,10.4,2.8,6.4,14.0,1162,76.5,17.6,5.7,0.3,5.5
41061970500,Oregon,Union,3514,1672,1842,3.2,92.3,0.2,0.3,0.4,1.2,2613,46912.0,5875.0,21376.0,4041.0,17.1,23.5,17.6,30.8,21.7,8.0,21.9,79.9,8.0,2.8,5.4,1.9,1.9,17.0,1749,74.4,16.1,9.5,0.0,7.7
41061970600,Oregon,Union,3946,1841,2105,3.8,88.4,1.7,1.7,1.7,0.5,3159,55517.0,10496.0,31884.0,4421.0,16.3,7.2,41.4,12.6,26.8,10.4,8.8,67.4,8.5,0.8,14.3,4.0,5.0,11.8,1878,66.5,23.3,9.7,0.5,6.1
41061970700,Oregon,Union,2917,1519,1398,5.7,80.3,1.6,0.8,1.1,5.9,2273,32750.0,8679.0,22059.0,5205.0,31.8,41.0,30.7,25.0,22.7,5.2,16.4,68.6,5.9,0.5,16.9,4.0,4.2,9.1,1320,70.5,26.6,3.0,0.0,10.8
41061970800,Oregon,Union,3598,1732,1866,3.5,93.3,0.1,0.2,1.2,0.3,2732,36439.0,6227.0,21081.0,2420.0,23.1,31.8,28.4,26.0,26.1,10.6,8.9,78.7,6.4,0.9,4.9,6.1,3.0,13.9,1521,71.7,15.8,11.3,1.2,4.8
41063960100,Oregon,Wallowa,1884,973,911,3.6,90.2,0.5,0.0,0.6,0.0,1552,39514.0,8128.0,25774.0,3256.0,17.9,22.8,41.0,19.4,20.6,14.3,4.7,72.9,11.0,0.0,4.1,0.2,11.7,22.7,831,62.6,19.4,17.7,0.4,4.9
41063960200,Oregon,Wallowa,1834,955,879,2.3,95.3,0.0,0.6,0.2,0.7,1469,34844.0,5336.0,20129.0,2308.0,16.9,27.8,26.0,23.4,17.3,12.9,20.4,63.6,15.0,0.1,6.3,4.9,10.0,28.2,781,63.0,25.0,11.7,0.4,11.3
41063960300,Oregon,Wallowa,3139,1440,1699,2.3,94.6,0.4,0.2,0.0,0.0,2540,45391.0,6060.0,26039.0,2390.0,12.8,19.6,35.4,18.1,25.4,12.1,8.9,67.3,7.8,0.4,12.4,5.7,6.5,11.8,1286,69.0,19.1,11.9,0.0,11.1
41065970100,Oregon,Wasco,4264,2015,2249,17.9,78.3,0.0,0.8,0.1,0.9,2913,46016.0,9493.0,25124.0,3883.0,13.9,20.0,39.3,16.7,18.9,21.1,4.0,72.8,15.0,6.7,2.5,2.5,0.5,13.2,1722,73.8,22.4,3.8,0.0,5.1
41065970200,Oregon,Wasco,2820,1490,1330,11.1,80.0,0.8,3.2,0.0,1.9,1991,44375.0,6657.0,20052.0,2136.0,11.9,6.5,25.7,19.1,28.1,12.3,14.9,70.7,14.3,0.0,7.0,4.1,3.9,16.9,1393,76.9,12.1,10.3,0.7,7.7
41065970300,Oregon,Wasco,3113,1436,1677,20.3,74.5,1.7,0.5,0.4,0.0,2042,52344.0,13727.0,22474.0,3097.0,10.1,13.5,19.3,32.0,30.4,11.1,7.2,79.3,14.0,1.0,0.7,0.0,4.9,12.4,1409,75.5,13.5,11.0,0.0,9.4
41065970400,Oregon,Wasco,3387,1542,1845,25.1,72.2,0.4,0.7,1.4,0.0,2352,38857.0,5347.0,19820.0,2475.0,24.0,32.8,23.2,24.2,16.8,20.2,15.7,84.0,6.2,0.0,1.3,1.9,6.7,13.6,1200,85.2,10.3,4.6,0.0,9.1
41065970500,Oregon,Wasco,2974,1492,1482,17.3,79.2,0.0,1.2,0.6,0.8,2311,36202.0,5792.0,18764.0,2086.0,19.5,27.7,10.4,33.2,30.5,7.5,18.3,83.6,6.1,0.0,1.9,0.0,8.5,11.3,1274,80.7,12.5,6.8,0.0,4.5
41065970600,Oregon,Wasco,2564,1381,1183,11.2,84.9,0.0,0.6,0.9,0.0,1929,51845.0,18046.0,24215.0,3619.0,23.4,39.3,30.3,21.5,19.6,14.7,13.9,76.5,10.8,0.0,6.6,0.0,6.2,17.6,1113,76.7,14.1,8.9,0.3,15.6
41065970700,Oregon,Wasco,1789,1023,766,26.4,68.8,0.0,0.0,4.5,0.0,1168,61346.0,13916.0,36687.0,10505.0,8.3,3.8,34.6,19.4,12.4,26.2,7.4,64.0,3.5,0.0,9.0,0.5,23.0,20.3,1030,67.6,20.7,11.7,0.0,10.4
41065970800,Oregon,Wasco,4581,2255,2326,8.3,71.2,0.4,15.1,1.5,0.3,3513,43632.0,3693.0,21316.0,1771.0,15.9,16.9,36.2,18.2,19.4,18.6,7.7,64.0,12.8,1.9,7.8,2.6,10.9,23.8,1766,65.4,24.4,10.2,0.0,11.0
41067030101,Oregon,Washington,7958,3810,4148,5.0,85.5,1.3,0.2,4.9,0.0,6660,85068.0,8340.0,46764.0,4714.0,6.3,2.0,61.5,5.6,20.9,6.2,5.9,70.8,18.3,4.2,0.0,2.4,4.3,22.5,5111,87.5,8.8,3.7,0.0,5.8
41067030102,Oregon,Washington,5700,3161,2539,5.0,79.0,1.0,0.0,10.4,0.5,4114,96716.0,17703.0,55414.0,8991.0,5.2,1.1,55.5,13.5,22.3,4.6,3.9,77.9,8.0,4.2,3.2,0.4,6.4,23.6,3603,83.0,11.2,5.8,0.0,3.7
41067030200,Oregon,Washington,7017,3743,3274,5.3,79.1,5.6,0.3,3.8,0.0,5298,78810.0,13620.0,45375.0,5256.0,5.6,3.1,50.5,13.2,21.0,6.5,8.8,69.0,7.2,9.5,3.3,1.2,9.8,24.2,3517,82.9,8.0,9.1,0.0,6.6
41067030300,Oregon,Washington,4571,2231,2340,3.9,88.3,1.3,0.0,1.7,2.2,3435,87546.0,9718.0,56613.0,5625.0,3.5,2.8,57.4,6.8,30.0,2.4,3.3,73.0,8.8,4.3,2.9,2.2,8.8,20.1,2425,80.5,10.4,9.2,0.0,5.2
41067030401,Oregon,Washington,4587,2042,2545,11.5,80.5,1.3,0.0,3.7,0.0,3691,54673.0,7838.0,35973.0,4651.0,13.3,20.0,50.1,18.1,17.6,7.3,6.8,68.0,6.9,15.9,3.1,0.0,6.1,25.4,2419,83.0,9.1,7.9,0.0,11.4
41067030402,Oregon,Washington,4630,2140,2490,5.1,83.0,2.2,1.0,7.3,0.0,3707,57270.0,7695.0,44769.0,6287.0,9.6,3.6,48.9,11.4,32.8,0.7,6.3,67.7,13.5,7.7,3.8,2.6,4.7,25.0,2526,82.7,9.4,7.9,0.0,7.4
41067030501,Oregon,Washington,4856,2162,2694,15.3,77.7,0.9,0.6,2.5,0.5,3709,41814.0,6876.0,29441.0,3660.0,14.5,21.0,43.1,15.0,30.4,6.9,4.5,70.0,8.2,6.3,4.8,2.2,8.4,22.2,2493,85.8,7.7,6.5,0.0,5.3
41067030502,Oregon,Washington,4049,1865,2184,8.1,79.2,2.2,0.5,2.6,2.3,3103,58776.0,7538.0,34123.0,3964.0,11.1,11.5,43.7,14.5,27.8,4.3,9.7,74.5,6.3,7.0,2.6,1.3,8.3,24.5,2223,85.2,8.4,6.4,0.0,5.4
41067030600,Oregon,Washington,5359,2949,2410,8.3,83.0,1.1,0.0,5.2,0.3,4329,72941.0,14853.0,38819.0,7224.0,6.5,1.3,48.5,8.0,23.0,10.4,10.0,76.2,9.6,9.3,0.8,2.0,2.0,20.9,2757,79.4,14.5,6.1,0.0,7.5
41067030700,Oregon,Washington,1509,769,740,12.3,83.4,0.9,0.0,2.8,0.4,1101,34178.0,5388.0,24207.0,4794.0,22.4,31.7,29.4,18.0,32.2,11.1,9.3,52.2,25.1,5.1,8.5,2.3,6.8,20.5,817,89.7,3.1,6.9,0.4,10.1
41067030801,Oregon,Washington,6932,3710,3222,19.4,68.6,1.9,1.8,5.3,0.0,4636,51619.0,5513.0,28798.0,3238.0,13.5,17.6,39.8,23.6,24.2,3.9,8.5,68.8,10.5,8.3,3.1,3.2,6.0,21.9,3502,85.9,10.4,3.7,0.0,7.7
41067030803,Oregon,Washington,5031,2158,2873,9.6,79.3,0.7,0.0,3.3,1.8,4023,48175.0,5700.0,32058.0,4140.0,13.5,33.3,37.8,14.1,29.6,3.5,15.0,72.2,7.2,4.7,7.7,3.6,4.6,24.1,2174,89.7,8.1,2.2,0.0,6.3
